id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
10399,0,0,1,10,15,22,22,24,19,12,10,5,1,0,0,0,0
10420,0,0,2,9,18,23,28,20,16,20,13,8,1,4,0,0,0
10436,0,2,3,9,16,19,26,23,17,6,5,2,0,0,0,0,0
10456,0,0,0,2,11,14,16,20,15,15,9,9,3,3,1,0,1
10457,0,0,2,12,21,33,21,30,18,13,9,4,5,1,1,0,1
10458,0,0,2,6,12,17,23,18,13,11,3,2,0,0,1,0,0
10454,0,0,1,7,11,20,17,11,9,7,4,4,2,0,0,0,1
10455,0,0,10,9,16,22,23,25,11,4,2,0,0,0,0,0,0
10468,0,0,5,8,15,11,21,17,16,6,5,2,1,0,0,0,0
10469,0,0,5,7,28,26,24,22,16,10,5,0,0,0,0,0,0
10467,1,0,0,3,20,28,34,31,25,17,16,3,2,0,3,0,0
10497,0,0,0,0,5,19,18,21,21,16,8,6,0,0,0,0,0
10498,0,0,9,7,17,24,15,12,0,0,0,0,0,0,0,0,0
10490,0,3,4,15,25,27,22,15,7,4,1,1,0,0,0,0,0
10491,0,0,4,13,25,32,23,11,5,5,4,2,0,1,0,0,0
10492,0,0,2,5,14,19,14,13,11,2,3,3,5,0,0,0,4
10493,0,0,1,10,21,19,15,12,9,4,3,2,2,0,0,0,0
10494,0,0,1,14,9,15,30,17,13,7,3,0,2,0,0,0,1
10495,0,0,1,4,8,7,6,4,4,4,3,2,1,1,1,1,0
10496,0,0,12,14,13,31,15,8,5,3,1,0,0,0,0,0,0
10513,0,0,4,16,15,18,18,16,15,9,7,4,1,1,1,0,0
10514,0,0,0,5,17,23,25,20,18,13,11,3,2,0,0,0,1
10538,0,0,0,3,15,21,28,25,22,8,4,3,1,0,0,0,0
10539,0,0,7,3,13,25,29,33,20,18,4,4,0,0,0,0,0
10537,0,0,2,22,21,18,17,15,6,5,2,1,3,0,0,0,2
10553,0,0,1,9,8,11,12,17,16,13,3,5,3,0,0,0,0
10554,0,0,2,4,20,27,29,16,19,6,5,2,1,0,2,0,1
10555,0,1,8,7,8,15,22,13,8,6,2,1,1,0,0,0,0
10548,0,0,1,3,8,15,13,10,4,3,2,0,0,0,0,0,0
10549,0,0,1,3,8,15,13,10,4,3,2,0,0,0,0,0,0
10550,0,0,1,6,11,13,11,11,7,7,2,2,1,0,0,0,0
10551,0,0,2,6,9,18,25,18,21,13,9,4,3,2,3,0,0
10552,0,0,2,8,27,26,24,23,29,22,1,0,0,0,0,0,0
10582,0,0,2,7,10,24,28,25,20,13,9,5,4,5,2,1,1
10583,0,4,8,14,32,23,12,22,9,0,0,0,0,0,0,0,0
10581,0,0,2,17,10,22,16,27,14,12,5,7,4,2,0,0,0
10597,0,0,0,4,6,15,7,15,4,2,0,0,0,0,0,0,0
10598,0,0,0,5,21,25,23,21,24,7,3,0,0,0,0,0,0
10592,0,0,0,6,9,16,17,13,9,5,1,0,0,0,0,0,0
10593,0,0,3,15,23,18,25,17,14,9,2,0,0,0,0,0,0
10594,0,0,2,10,14,18,16,14,7,5,3,1,1,1,0,0,0
10595,0,0,3,14,14,22,16,20,24,17,11,12,7,2,5,1,4
10596,1,0,1,7,17,25,27,23,22,7,6,3,0,0,0,0,1
10630,0,0,0,4,3,12,13,15,29,22,20,18,5,3,1,0,0
10631,0,1,0,3,15,29,24,22,16,9,5,5,2,3,1,0,3
10632,0,0,0,4,9,15,19,18,17,17,13,16,12,9,5,0,0
10642,0,0,5,24,27,15,11,17,5,1,4,1,0,0,0,0,0
10643,0,0,0,2,7,13,20,23,26,25,29,27,16,13,6,5,5
10644,0,0,3,15,27,36,39,44,39,30,29,33,18,4,0,0,0
10645,0,0,2,10,18,21,13,15,8,4,1,1,2,0,0,1,0
10658,0,0,0,1,2,3,1,1,1,1,0,0,0,0,0,0,0
10659,0,0,1,8,10,31,31,31,25,8,6,4,1,0,0,0,0
10660,0,0,4,15,24,26,22,15,13,9,6,3,0,0,0,0,0
10661,0,0,1,4,9,13,15,9,6,7,5,3,3,5,1,0,1
10676,0,0,2,14,29,51,41,49,36,40,41,31,21,2,0,0,0
10675,0,0,1,7,6,12,10,10,4,3,2,1,1,0,0,0,0
10695,0,0,5,13,33,27,20,16,7,3,2,1,1,0,0,0,0
10692,0,0,0,3,9,12,13,16,14,7,9,10,5,0,0,0,0
10693,0,0,2,8,27,26,24,23,29,22,1,0,0,0,0,0,0
10694,6,1,14,11,14,17,6,10,9,3,1,1,0,1,0,0,0
10711,0,0,2,3,14,10,14,9,10,11,4,2,1,0,0,0,0
10712,0,0,0,3,7,12,21,15,26,11,13,10,3,0,0,0,0
10727,0,0,0,10,22,29,29,22,13,8,6,3,1,1,0,0,0
10728,0,0,8,17,25,24,18,17,10,6,3,2,0,0,0,0,0
10726,0,0,1,6,8,20,25,18,17,8,5,5,0,0,0,0,1
10740,0,0,3,10,28,34,19,15,2,0,0,0,0,0,0,0,0
10756,0,1,2,6,26,40,24,24,14,6,5,2,0,1,0,0,1
10768,0,0,1,5,8,16,21,23,20,10,12,5,0,0,0,0,0
10767,0,0,1,9,15,20,23,13,8,5,5,4,0,0,0,0,0
10780,0,0,0,3,16,19,24,21,30,11,7,3,0,0,0,0,0
10781,0,0,1,9,12,19,12,15,17,13,4,1,1,0,0,0,0
10799,0,2,0,5,15,30,22,15,11,6,9,2,0,1,0,0,0
10800,0,0,2,12,21,33,21,30,18,13,9,4,5,1,1,0,1
10801,0,0,0,2,7,8,26,29,20,17,6,0,0,0,0,0,0
10802,0,0,3,8,32,27,22,18,15,11,3,2,8,0,0,0,0
10798,0,0,2,9,18,20,29,23,13,3,2,0,0,0,0,0,0
10821,0,1,12,16,24,18,19,13,6,9,3,1,0,0,0,0,0
10822,0,0,0,6,10,20,70,32,22,16,6,1,0,0,0,0,0
10823,0,0,1,6,17,21,21,22,26,7,19,1,0,1,0,0,0
10820,0,0,5,14,16,18,29,21,22,13,9,4,3,2,3,0,0
10843,0,0,9,5,8,18,16,14,5,5,4,0,1,0,0,0,0
10844,0,0,3,11,19,25,28,17,17,13,9,6,6,1,0,0,0
10856,0,0,2,7,15,13,10,10,6,4,2,11,4,5,2,1,4
10857,0,0,6,15,28,24,20,21,10,12,5,1,0,0,0,0,0
10858,0,0,2,11,18,33,28,24,13,6,3,1,0,0,0,0,0
10855,0,0,1,7,11,20,17,11,9,7,4,4,2,0,0,0,1
10872,0,0,4,12,24,26,24,26,19,6,4,3,2,0,0,0,0
10873,0,0,1,6,10,25,31,22,21,19,13,11,6,1,0,0,2
10874,0,0,2,15,24,33,36,47,7,2,2,2,0,0,0,0,0
10902,0,0,3,9,22,25,24,23,16,10,4,3,1,0,0,0,1
10986,0,0,2,17,23,33,25,15,10,7,4,4,1,1,0,0,0
11007,0,0,0,1,8,12,17,15,17,13,15,15,13,8,4,2,6
11008,0,0,1,13,21,18,27,22,8,5,1,1,0,0,0,0,1
11046,0,0,0,5,12,22,23,23,18,13,10,7,5,1,0,0,1
11047,0,0,1,5,7,10,15,8,11,3,2,3,2,1,1,0,1
11076,0,0,1,8,18,16,11,11,6,9,1,2,1,2,0,0,0
11077,0,0,1,9,13,20,28,29,29,15,4,1,1,0,0,0,0
11087,0,0,1,21,20,17,12,13,8,8,7,3,0,0,0,0,0
11088,0,0,3,14,15,14,9,10,8,0,1,0,0,0,0,0,0
11089,0,0,1,11,17,24,25,20,19,7,7,3,1,0,0,0,1
11090,0,0,0,1,2,2,4,2,0,1,2,0,0,0,0,0,0
11104,0,0,0,3,7,10,10,10,5,4,2,2,1,0,0,0,0
11119,0,0,2,15,24,19,20,17,8,5,2,3,3,2,2,1,3
11132,0,0,2,7,8,11,12,12,6,4,0,1,1,1,0,0,0
11155,0,0,1,11,35,52,47,35,22,11,6,2,0,1,0,0,0
11156,0,0,1,7,17,16,15,12,11,2,1,0,0,0,0,0,0
11176,0,0,2,6,9,18,25,18,21,13,9,4,3,2,3,0,0
11177,0,0,3,12,19,28,17,20,9,3,3,1,0,0,0,0,0
11178,0,0,1,2,5,10,10,6,6,4,2,1,0,0,0,0,0
11199,0,0,0,3,11,19,18,19,16,7,8,4,2,1,0,0,0
11200,0,0,2,7,15,20,20,15,14,12,6,5,7,1,0,0,0
11201,0,0,2,10,13,20,21,16,13,7,6,2,6,0,0,0,0
11202,0,0,2,6,19,21,23,24,15,6,3,2,0,0,0,0,1
11219,0,0,1,9,13,20,23,17,13,8,6,3,6,0,0,0,0
11233,0,0,0,7,12,22,15,19,7,5,6,0,0,0,0,0,0
11234,0,0,19,18,8,14,11,9,8,4,1,2,1,0,0,0,0
11235,0,0,1,3,16,17,13,8,6,3,0,1,0,0,0,0,0
11236,0,0,3,6,12,30,27,27,12,8,3,0,1,0,0,0,0
11237,0,0,0,3,6,8,11,11,2,4,1,2,0,0,0,1,1
11238,0,0,0,2,7,18,26,18,22,22,12,7,6,4,1,0,0
11239,0,0,1,5,16,25,24,15,9,2,2,0,1,0,0,0,0
11269,0,0,0,2,14,24,18,20,21,9,8,5,1,0,0,0,1
11270,0,0,0,10,11,20,14,15,13,3,2,5,1,1,1,1,1
11288,0,0,1,10,11,20,17,10,6,3,2,0,0,0,0,0,0
11289,0,0,2,23,15,14,27,15,6,5,2,1,3,0,0,0,2
11290,0,0,0,7,16,18,24,27,16,7,6,5,3,1,1,0,0
11291,0,0,1,7,20,20,25,20,16,12,13,5,3,1,0,0,2
11307,0,0,3,13,15,15,8,10,6,1,0,0,0,0,0,0,0
11308,0,0,1,8,16,29,30,26,10,8,4,1,1,0,0,1,0
11309,0,0,2,8,17,21,28,24,14,7,4,2,0,0,0,0,0
11310,0,0,0,1,11,42,20,21,30,13,13,7,8,3,1,0,5
11335,0,0,1,9,17,20,24,20,16,8,7,6,2,2,0,1,1
11336,0,0,2,2,15,17,29,29,17,17,1,0,0,0,0,0,0
11337,0,0,4,4,10,15,13,15,12,3,0,2,1,0,0,0,0
11370,0,0,2,15,25,25,16,8,4,4,2,2,0,1,0,0,0
11371,0,0,5,14,21,44,45,30,8,7,2,1,1,0,0,0,0
11372,0,0,0,3,8,19,22,22,24,8,13,0,0,0,2,0,2
11400,1,6,8,13,22,26,25,14,9,7,3,1,2,0,0,0,0
11430,4,4,5,8,28,17,15,8,7,6,0,2,0,0,0,0,0
11508,0,0,16,0,3,13,10,25,15,10,7,7,5,2,4,1,4
11509,0,0,5,11,36,29,16,26,11,3,0,0,0,0,0,0,0
11522,0,0,2,10,25,20,24,19,9,4,2,2,0,0,0,0,0
11586,0,0,2,10,30,31,26,21,11,4,0,0,0,0,0,0,0
11587,0,0,0,0,3,1,3,3,1,1,0,0,0,0,0,0,0
11620,0,0,1,7,19,23,28,25,10,3,2,0,0,0,0,0,1
11633,0,0,4,13,18,19,20,23,16,16,7,4,2,0,0,0,0
11634,0,0,3,8,10,10,12,7,5,2,0,0,0,0,0,0,0
11652,4,0,1,7,11,20,24,14,8,6,3,2,0,0,0,0,0
11653,0,0,6,15,28,31,14,9,6,2,1,0,0,0,0,0,0
11677,0,0,2,4,7,25,16,26,12,10,11,7,6,0,0,0,0
11678,0,0,1,9,18,22,25,34,17,8,5,3,2,1,1,0,0
11679,0,0,0,3,8,15,18,25,13,5,2,3,4,0,0,0,0
11709,0,0,2,9,15,21,14,15,14,13,8,6,3,1,0,0,0
11733,0,0,1,4,11,23,29,23,24,18,10,13,8,0,1,0,0
11734,0,0,2,8,12,15,17,15,8,7,1,1,2,0,0,0,1
11735,0,0,10,25,25,35,28,26,13,7,3,1,0,0,0,0,0
11761,0,0,1,3,11,17,25,26,22,10,8,4,2,0,0,0,0
11774,0,0,5,11,19,22,22,21,11,12,7,5,2,1,0,1,0
11789,0,0,2,8,15,21,17,17,13,3,2,1,0,0,0,0,0
11810,0,1,0,6,21,26,21,18,11,6,6,3,2,0,0,0,0
11823,0,0,0,11,18,31,35,28,23,13,10,4,2,1,1,0,0
11824,0,0,1,6,17,17,13,13,8,3,1,0,0,0,0,0,0
11825,0,0,2,12,13,25,19,21,21,14,5,4,2,0,0,0,0
11842,0,0,1,4,13,10,10,4,3,1,0,0,0,0,0,0,0
11859,0,0,6,15,9,15,16,19,17,3,4,2,2,0,0,0,0
11891,0,0,0,11,21,24,15,16,7,4,4,1,0,0,0,0,0
11892,0,0,1,2,9,30,29,28,18,12,5,2,0,0,0,0,0
11893,0,0,3,11,27,26,17,13,11,6,5,0,1,0,0,0,0
11923,0,0,2,9,24,21,17,12,10,4,1,1,0,0,0,0,1
11924,0,0,2,27,23,24,20,9,3,1,0,0,0,0,0,0,0
11962,0,0,1,3,11,18,16,9,8,6,1,2,0,0,0,0,1
11963,0,0,1,4,12,24,29,32,23,15,6,5,4,0,0,0,0
11983,0,5,3,4,16,23,31,21,15,9,4,3,0,1,3,0,0
11984,0,0,0,8,14,18,33,21,13,0,0,0,0,0,0,0,0
11992,0,0,0,5,10,21,21,27,27,20,12,5,0,0,0,0,0
11993,0,0,0,4,7,19,22,34,22,13,15,5,3,2,2,0,0
12006,0,0,3,8,19,25,23,24,22,17,9,8,3,1,1,1,6
12012,0,0,2,4,12,10,16,28,32,33,21,12,13,10,9,11,16
12013,0,0,0,1,4,3,4,2,1,1,0,0,0,0,0,0,0
12024,0,0,9,20,24,27,24,26,14,15,7,1,2,0,0,0,0
12036,1,7,5,6,12,13,24,23,25,18,15,9,7,5,4,2,4
12037,0,1,2,11,20,31,27,26,16,4,3,1,2,0,0,0,0
12046,0,0,2,13,12,16,15,11,9,3,3,1,0,0,1,0,0
12067,0,0,2,7,16,24,28,26,21,13,11,4,5,1,1,0,2
12068,0,1,2,13,18,28,28,17,12,8,5,2,0,0,1,1,3
12077,0,0,0,2,6,11,19,27,30,26,25,32,29,19,15,10,0
12078,0,0,4,7,16,27,23,21,8,15,4,3,3,1,0,1,2
12079,0,0,1,10,16,29,32,20,17,7,2,1,1,0,1,0,0
12080,0,0,0,3,8,19,18,26,18,15,6,8,1,2,1,0,1
12090,0,0,2,12,15,17,19,21,15,12,6,6,2,1,1,1,1
12091,0,0,2,8,19,24,21,11,4,3,1,0,3,0,0,0,1
12092,0,0,4,8,16,34,32,31,21,11,6,1,1,0,0,0,0
12101,0,0,3,11,20,30,28,17,18,11,13,4,3,2,0,0,0
12152,0,0,8,4,12,18,13,7,13,7,10,4,3,1,0,0,2
12153,0,0,2,4,17,26,33,44,26,15,3,3,1,1,0,0,0
12154,0,0,0,5,4,4,8,6,4,1,1,1,0,0,0,0,1
12167,0,0,2,7,15,10,19,23,23,13,4,9,6,0,0,0,0
12168,0,0,2,13,17,17,21,18,18,7,4,1,0,0,0,0,0
12169,0,0,1,3,3,3,2,1,0,0,0,0,0,0,0,0,0
12170,0,0,0,5,9,13,21,21,21,13,5,1,0,0,0,0,0
12185,0,0,2,13,30,26,23,18,12,6,3,2,2,0,0,0,0
12186,0,0,0,1,7,12,13,18,17,21,16,17,24,19,7,1,2
12216,0,0,0,8,10,11,14,14,9,4,3,12,4,5,1,1,4
12217,0,0,12,7,18,39,18,15,24,7,8,4,3,1,1,0,5
12222,0,0,1,9,21,19,13,14,8,8,7,3,0,0,0,0,0
12223,0,0,1,8,18,34,33,25,10,1,3,0,0,0,0,0,0
12224,0,0,1,9,12,8,4,6,4,0,0,0,0,0,0,0,0
12236,0,0,2,5,20,19,17,8,6,3,2,0,0,0,0,0,0
12237,0,0,0,1,6,23,24,23,22,20,9,12,6,0,1,0,0
12253,7,0,3,5,20,16,11,13,11,3,3,4,4,0,0,1,3
12254,0,0,3,17,14,13,11,7,4,1,0,0,0,0,0,0,0
12255,0,0,0,5,12,22,23,23,18,13,10,7,5,1,0,0,1
12273,0,1,5,13,22,23,18,21,14,9,7,5,2,1,0,1,1
12282,0,0,1,3,3,6,3,0,1,0,0,0,0,0,0,0,1
12283,0,0,4,19,16,15,15,5,6,4,1,1,0,0,0,0,0
12289,0,0,4,17,22,28,27,33,18,18,8,3,0,0,0,0,0
12302,0,0,1,4,10,19,23,16,22,20,10,12,8,0,1,0,0
12301,0,0,2,10,18,32,30,25,14,5,1,0,0,0,1,0,0
12317,0,0,0,7,12,22,15,19,7,5,6,0,0,0,0,0,0
12309,0,0,5,11,23,21,25,26,10,7,3,1,0,0,0,0,0
12310,0,0,0,7,12,16,21,17,19,14,5,6,2,1,1,1,1
12311,0,0,7,16,38,52,56,57,26,16,11,3,1,0,0,0,0
12312,0,0,4,6,8,31,35,26,20,18,10,4,4,2,0,0,0
12313,0,0,1,11,19,29,37,31,20,6,9,2,2,0,0,0,0
12314,0,0,6,4,10,12,16,20,20,25,12,8,6,5,1,2,1
12315,0,0,1,4,12,16,23,22,22,13,10,4,2,4,1,0,0
12316,0,0,0,5,10,25,17,25,13,9,3,2,1,0,1,0,1
12331,0,0,1,9,14,20,20,12,6,7,3,4,0,0,0,1,1
12332,0,0,1,6,20,27,25,25,31,12,6,4,2,1,1,0,0
12324,0,0,0,7,8,10,4,4,1,2,0,0,1,0,0,0,0
12325,3,2,6,14,16,19,20,14,12,7,5,1,3,0,0,0,1
12326,0,0,3,12,20,28,29,17,14,7,6,3,1,2,3,1,1
12327,0,0,2,9,16,21,25,17,18,11,9,6,2,1,1,0,1
12328,0,0,1,6,12,18,29,25,22,16,9,6,2,1,1,0,1
12329,0,0,1,8,13,20,18,12,12,7,5,4,3,0,1,1,1
12330,0,0,1,3,11,21,26,24,16,9,7,7,4,1,0,0,1
12343,0,0,10,13,12,23,16,13,7,10,3,1,0,0,0,0,0
12344,0,0,1,5,23,20,21,19,18,5,4,1,1,0,0,0,1
12339,0,0,3,12,23,24,25,19,15,9,5,4,2,1,0,0,0
12340,0,0,1,4,7,8,4,5,6,7,1,2,0,0,0,0,1
12341,0,0,1,6,13,23,18,26,15,13,12,6,2,0,1,0,2
12342,0,0,1,6,17,18,27,27,14,12,11,6,2,2,0,0,1
12353,0,0,3,12,24,33,30,24,16,8,5,4,1,0,0,0,0
12354,0,0,1,8,29,31,25,23,14,10,4,4,1,0,0,0,0
12352,0,5,9,17,31,38,28,36,26,20,14,14,5,9,5,2,0
12368,0,0,2,1,7,16,21,20,16,12,6,8,3,0,0,0,0
12369,0,0,2,14,40,59,52,45,27,12,8,4,4,0,0,0,0
12370,0,0,0,8,14,26,38,28,28,11,2,0,0,1,0,0,0
12364,0,0,3,9,21,32,25,21,13,10,6,2,2,0,1,0,0
12365,0,1,1,1,10,17,25,25,24,15,12,13,1,1,0,0,0
12366,0,0,0,7,19,21,21,31,21,13,8,7,2,0,1,0,1
12367,0,0,2,11,17,15,17,24,19,9,2,0,0,0,0,0,0
12380,1,0,3,10,13,16,29,24,21,8,8,9,3,0,1,0,2
12378,0,0,4,10,20,19,26,20,14,3,4,1,0,0,0,0,0
12379,0,0,2,3,12,22,25,25,16,11,7,2,2,0,0,0,0
12398,0,0,6,6,10,14,14,13,10,5,5,1,2,1,0,0,0
12399,0,0,11,16,18,25,25,22,12,5,4,1,2,0,0,0,0
12397,0,0,1,4,10,17,13,9,4,2,1,0,0,0,0,0,0
12413,0,0,4,9,25,22,19,13,12,10,2,1,2,2,2,1,0
12414,0,0,0,1,9,42,22,19,29,13,13,7,8,4,1,0,5
12415,0,0,2,13,17,17,21,18,18,7,4,1,0,0,0,0,0
12416,0,0,2,7,15,21,27,29,26,22,6,2,3,0,0,0,0
12417,0,0,5,2,8,22,35,23,21,18,10,4,1,4,1,0,0
12418,0,0,1,7,15,13,13,12,15,7,4,2,0,0,0,0,0
12419,0,0,0,9,11,17,12,9,8,8,3,2,1,0,0,0,0
12420,0,0,4,10,22,24,31,20,11,13,4,1,2,2,1,0,2
12421,0,0,1,4,12,19,18,30,18,21,11,4,6,2,0,0,0
12422,0,0,1,7,17,22,19,19,19,22,13,7,2,0,0,0,0
12409,0,0,4,18,16,19,20,22,18,14,2,0,0,0,0,0,0
12410,0,0,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0
12411,0,0,1,10,21,29,26,27,15,11,6,4,3,1,0,0,0
12412,0,0,5,8,18,32,28,28,17,7,5,1,1,0,0,0,0
12435,0,0,0,3,10,23,18,32,30,6,4,3,1,0,0,0,0
12436,0,0,3,11,27,27,21,14,10,8,6,2,5,1,0,0,1
12437,0,0,0,4,8,19,11,14,14,13,3,10,4,4,1,0,1
12438,0,0,0,4,9,12,16,41,3,5,3,0,0,1,0,0,0
12433,0,0,5,18,13,12,9,5,4,4,1,1,0,0,0,0,0
12434,0,0,2,13,25,26,22,12,9,4,1,2,1,0,0,0,0
12450,0,0,1,3,6,20,31,34,26,23,18,7,1,1,0,0,0
12451,0,0,3,6,11,15,17,10,8,5,2,0,0,0,0,0,0
12452,0,0,1,12,21,26,19,18,9,9,6,2,1,1,0,0,0
12453,0,0,2,10,24,22,24,23,15,8,4,2,0,0,0,0,0
12454,0,3,5,7,7,7,6,4,3,1,0,0,0,0,0,0,0
12455,0,0,1,10,11,29,20,18,9,6,0,0,0,0,0,0,0
12456,0,2,3,6,10,13,11,7,6,3,4,1,0,1,0,0,1
12457,0,0,3,11,10,25,17,13,10,1,2,0,2,0,0,0,0
12458,0,0,0,3,4,15,21,18,6,3,1,0,0,0,0,0,0
12468,13,7,4,5,9,10,12,14,10,5,0,1,0,0,0,0,0
12469,0,0,0,5,12,22,23,23,18,13,10,7,5,1,0,0,1
12470,0,0,1,10,14,21,26,25,21,6,1,1,1,0,0,0,0
12479,4,0,0,3,3,9,18,21,22,19,22,21,10,6,4,4,1
12478,0,0,1,6,6,10,9,6,6,3,0,0,0,0,0,0,0
12495,0,0,1,11,13,16,26,17,7,6,2,12,4,5,1,1,4
12496,0,0,2,13,17,17,21,18,18,7,4,1,0,0,0,0,0
12493,0,0,1,6,11,13,11,11,4,3,3,2,0,0,0,0,0
12494,0,0,0,10,24,41,33,18,17,7,5,3,4,0,1,0,0
12511,0,0,3,3,9,16,14,11,6,6,3,3,2,0,0,0,1
12512,0,0,2,17,14,21,28,16,12,3,3,3,2,0,1,0,2
12513,0,0,0,0,8,22,40,37,19,14,10,6,1,0,0,0,0
12514,0,0,1,13,18,19,31,22,22,15,10,6,2,0,0,0,0
12515,4,0,2,12,13,17,15,12,6,3,3,1,0,1,0,0,2
12516,0,0,1,11,18,26,26,28,27,5,6,5,2,0,0,0,0
12517,11,4,5,15,7,16,21,10,6,2,3,3,2,0,1,0,2
12518,0,0,1,7,10,20,18,20,27,27,29,18,11,17,3,1,3
12519,0,0,1,7,15,14,15,23,21,23,9,3,0,0,0,0,0
12520,0,1,2,11,15,21,25,34,18,8,8,4,3,4,0,0,0
12521,0,0,0,8,12,20,19,25,25,22,24,16,9,14,3,1,3
12510,0,0,0,4,8,7,5,7,4,6,1,1,0,0,0,0,0
12537,0,0,0,8,5,15,18,12,19,18,7,2,0,0,0,0,0
12538,0,0,0,10,12,21,20,20,15,8,3,2,1,0,0,0,0
12539,0,0,5,14,20,30,23,31,21,9,8,3,2,1,0,0,0
12540,0,0,2,6,14,22,13,10,11,6,1,3,3,1,0,0,1
12535,0,0,1,6,9,18,19,30,14,13,8,6,1,0,2,0,0
12536,0,0,0,0,4,4,14,3,2,2,2,0,0,0,1,0,1
12560,0,0,0,4,6,9,12,9,8,4,0,2,0,0,0,0,0
12561,1,0,1,6,11,29,25,26,16,13,5,4,3,0,1,0,0
12558,0,0,0,1,2,3,3,2,0,0,0,0,0,0,0,0,0
12559,0,0,7,5,9,14,27,14,4,4,2,0,0,1,0,0,0
12577,0,0,1,6,10,10,16,21,10,10,10,5,7,1,0,0,0
12578,0,0,0,4,14,29,35,26,17,16,4,5,2,0,0,0,0
12579,0,0,1,9,11,16,15,12,7,8,3,3,3,0,0,0,1
12580,0,0,1,6,10,10,16,21,10,10,10,5,7,1,0,0,0
12581,0,2,7,6,6,18,12,22,23,25,23,30,14,10,14,2,41
12574,0,0,2,8,13,11,17,11,7,3,3,0,0,0,0,0,0
12575,0,0,2,16,13,20,13,13,10,11,4,1,1,1,0,1,2
12576,0,0,2,7,32,31,29,23,16,8,4,1,0,0,0,0,0
12603,0,0,2,12,19,22,16,8,4,4,2,2,0,1,0,0,0
12604,0,0,2,3,13,18,16,17,16,8,7,1,2,0,0,0,0
12605,0,0,3,10,22,20,27,20,9,15,5,3,3,2,0,0,1
12606,0,0,0,7,17,13,27,36,27,6,17,3,1,0,0,0,1
12601,0,0,1,14,16,25,30,17,9,12,4,5,2,0,0,0,1
12602,0,0,2,12,33,46,28,18,6,5,3,1,1,2,0,0,0
12626,0,0,0,10,16,25,24,21,13,8,2,4,0,0,0,0,0
12627,0,0,0,6,11,15,12,20,16,12,6,9,4,5,1,0,2
12628,12,0,6,17,12,11,22,17,15,11,10,2,4,2,0,0,0
12629,0,0,0,9,11,20,30,23,16,15,10,8,5,1,0,0,1
12630,0,0,1,7,13,17,21,16,16,7,4,1,3,1,0,0,0
12631,0,0,0,7,20,29,32,25,24,15,6,4,1,1,0,0,1
12632,0,0,2,5,22,27,36,18,22,16,6,4,5,1,0,0,0
12623,0,0,2,14,15,21,16,11,11,3,3,2,1,0,1,0,0
12624,0,0,0,5,12,17,35,32,22,10,6,4,3,0,1,0,0
12625,0,0,1,11,24,26,28,20,14,4,4,1,1,0,0,0,0
12647,0,0,3,4,6,9,9,6,6,3,0,1,0,0,0,0,1
12648,0,0,1,10,11,17,23,16,9,11,5,3,3,0,0,0,2
12649,0,0,1,6,11,11,18,13,10,4,4,2,1,0,0,0,0
12650,0,0,1,8,15,34,36,29,15,8,7,4,1,1,0,0,1
12651,12,0,5,11,19,16,24,20,18,15,13,3,4,2,0,0,0
12646,0,0,2,6,18,28,26,20,9,7,3,2,0,0,0,0,0
12659,0,0,2,9,21,36,23,20,14,13,3,2,2,0,0,0,0
12660,0,0,1,4,7,14,20,18,15,9,2,4,1,2,1,1,1
12657,0,0,1,9,23,22,17,21,9,9,6,1,0,0,0,0,0
12658,0,0,3,11,18,26,24,13,12,11,2,3,0,0,0,0,0
12652,0,1,8,20,32,26,12,9,8,2,4,0,0,0,0,0,0
12653,0,0,0,2,3,7,11,9,6,5,2,1,0,1,0,0,0
12654,0,0,2,1,6,4,3,2,1,0,0,0,0,0,0,0,0
12655,0,0,3,12,20,21,20,22,17,12,5,3,1,0,0,1,1
12656,0,0,1,7,21,33,31,28,19,8,5,4,0,0,0,0,0
12676,0,0,1,10,24,33,34,15,16,9,3,5,1,0,1,0,0
12677,0,0,4,16,17,25,19,24,11,6,5,2,1,0,1,0,1
12678,0,0,2,2,8,19,27,22,22,15,4,8,1,0,0,0,0
12679,0,0,1,15,20,23,21,21,14,11,8,7,1,1,1,1,1
12680,0,0,2,9,6,11,22,26,21,14,6,3,1,2,0,0,0
12681,0,0,1,8,13,18,22,16,15,12,3,1,2,0,0,0,1
12675,0,0,2,9,14,28,22,21,16,6,4,2,2,1,0,0,0
12669,0,1,3,10,22,23,17,16,9,5,5,0,0,0,0,0,0
12670,0,0,4,17,23,29,22,16,8,4,3,1,1,0,0,0,0
12671,2,1,8,7,11,11,14,8,7,5,5,0,0,1,0,0,0
12672,0,0,1,7,21,25,27,15,9,3,1,2,1,1,0,0,0
12673,0,0,1,6,27,32,38,25,9,9,6,3,1,0,0,0,0
12674,0,0,2,5,11,18,19,21,28,21,11,8,4,2,0,1,0
